inside_temp,seat_heater_rear_right_back,fan_status,is_preconditioning,seat_heater_left,seat_heater_rear_right,is_front_defroster_on,min_avail_temp,is_rear_defroster_on,battery_heater,max_avail_temp,passenger_temp_setting,side_mirror_heaters,battery_heater_no_power,right_temp_direction,driver_temp_setting,seat_heater_right,left_temp_direction,timestamp,seat_heater_rear_center,wiper_blade_heater,is_auto_conditioning_on,seat_heater_rear_left,smart_preconditioning,is_climate_on,seat_heater_rear_left_back,steering_wheel_heater,outside_temp
26.3,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536501083956,False,False,False,False,False,False,0,False,26.0
27.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536508077175,False,False,False,False,False,False,0,False,20.5
27.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536508295309,False,False,False,False,False,False,0,False,20.5
28.6,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536509200958,False,False,False,False,False,False,0,False,20.5
27.8,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536509283050,False,False,False,False,False,False,0,False,20.5
22.2,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-127,22.2,False,-101,1536510106532,False,False,True,False,False,True,0,False,18.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-134,22.2,False,-139,1536510490362,False,False,True,False,False,True,0,False,19.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-66,22.2,False,-73,1536511712310,False,False,True,False,False,True,0,False,19.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-48,22.2,False,-94,1536511913969,False,False,True,False,False,True,0,False,19.0
21.4,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536512822414,False,False,False,False,False,False,0,False,20.0
25.5,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536512920118,False,False,False,False,False,False,0,False,20.0
25.5,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536513732754,False,False,False,False,False,False,0,False,20.0
22.7,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536514130140,False,False,False,False,False,False,0,False,20.0
22.4,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536514639176,False,False,False,False,False,False,0,False,20.0
22.0,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536515337340,False,False,False,False,False,False,0,False,20.0
21.9,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536515546465,False,False,False,False,False,False,0,False,20.0
24.4,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536516453013,False,False,False,False,False,False,0,False,24.0
26.6,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536516546296,False,False,False,False,False,False,0,False,24.5
27.4,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536517358619,False,False,False,False,False,False,0,False,25.5
27.5,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536517755383,False,False,False,False,False,False,0,False,25.5
27.6,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536518264965,False,False,False,False,False,False,0,False,25.5
27.8,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536518961841,False,False,False,False,False,False,0,False,26.0
27.8,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536519171511,False,False,False,False,False,False,0,False,26.0
22.0,0,4,False,False,False,False,15.0,False,False,28.0,22.2,False,,-216,22.2,False,-218,1536520076793,False,False,True,False,False,True,0,False,27.5
22.0,0,3,False,False,False,False,15.0,False,False,28.0,22.2,False,,-218,22.2,False,-221,1536520169198,False,False,True,False,False,True,0,False,27.5
26.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536520981519,False,False,False,False,False,False,0,False,27.0
28.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536521376557,False,False,False,False,False,False,0,False,27.0
32.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536521886082,False,False,False,False,False,False,0,False,27.0
36.8,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536522583209,False,False,False,False,False,False,0,False,27.0
38.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536522792346,False,False,False,False,False,False,0,False,27.0
31.3,0,9,False,False,False,False,15.0,False,False,28.0,22.2,False,,-795,22.2,False,-791,1536523792076,False,False,True,False,False,True,0,False,33.5
35.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536524598761,False,False,False,False,False,False,0,False,33.5
35.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536524998110,False,False,False,False,False,False,0,False,33.5
37.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536525503997,False,False,False,False,False,False,0,False,33.5
22.2,0,6,False,False,False,False,15.0,False,False,28.0,22.2,False,,-411,22.2,False,-397,1536530913698,False,False,True,False,False,True,0,False,31.0
22.2,0,5,False,False,False,False,15.0,False,False,28.0,22.2,False,,-406,22.2,False,-398,1536531014076,False,False,True,False,False,True,0,False,31.0
21.1,0,0,False,False,False,False,15.0,False,False,28.0,21.1,False,,0,21.1,False,0,1536532722223,False,False,False,False,False,False,0,False,28.5
21.2,0,4,False,False,False,False,15.0,False,False,28.0,21.1,False,,-300,21.1,False,-299,1536534724279,False,False,True,False,False,True,0,False,28.5
20.5,0,6,False,False,False,False,15.0,False,False,28.0,20.6,False,,-240,20.6,False,-231,1536535930086,False,False,True,False,False,True,0,False,31.0
20.5,0,6,False,False,False,False,15.0,False,False,28.0,20.6,False,,-145,20.6,False,-190,1536536338498,False,False,True,False,False,True,0,False,30.5
20.5,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536537138541,False,False,False,False,False,False,0,False,29.5
24.3,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536537243786,False,False,False,False,False,False,0,False,29.5
27.8,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536538148214,False,False,False,False,False,False,0,False,29.5
28.1,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536538344828,False,False,False,False,False,False,0,False,29.0
28.7,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536539053663,False,False,False,False,False,False,0,False,28.5
29.2,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536539553081,False,False,False,False,False,False,0,False,28.5
29.7,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536539958903,False,False,False,False,False,False,0,False,28.5
30.0,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536540759178,False,False,False,False,False,False,0,False,28.0
30.2,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536540863357,False,False,False,False,False,False,0,False,28.0
30.1,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536541767748,False,False,False,False,False,False,0,False,27.0
29.8,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536541964973,False,False,False,False,False,False,0,False,26.5
30.1,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536542673931,False,False,False,False,False,False,0,False,26.5
30.1,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536543172291,False,False,False,False,False,False,0,False,26.5
29.4,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536543578263,False,False,False,False,False,False,0,False,26.5
25.2,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536544379053,False,False,False,False,False,False,0,False,26.0
28.0,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536544483626,False,False,False,False,False,False,0,False,26.0
26.8,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536545388658,False,False,False,False,False,False,0,False,26.0
27.9,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536545585774,False,False,False,False,False,False,0,False,26.0
27.6,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536546294661,False,False,False,False,False,False,0,False,26.0
27.6,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536546792601,False,False,False,False,False,False,0,False,26.0
27.5,0,0,False,False,False,False,15.0,False,False,28.0,20.6,False,,0,20.6,False,0,1536547199609,False,False,False,False,False,False,0,False,26.0
23.9,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-52,22.2,False,-52,1536547999483,False,False,True,False,False,True,0,False,26.0
22.3,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-49,22.2,False,-49,1536548104060,False,False,True,False,False,True,0,False,24.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-13,22.2,False,-13,1536549008791,False,False,True,False,False,True,0,False,21.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-6,22.2,False,-6,1536549205780,False,False,True,False,False,True,0,False,20.5
23.3,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,14,22.2,False,14,1536551715136,False,False,True,False,False,True,0,False,20.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,26,22.2,False,26,1536552620638,False,False,True,False,False,True,0,False,20.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,26,22.2,False,26,1536552817981,False,False,True,False,False,True,0,False,20.0
27.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536553546728,False,False,False,False,False,False,0,False,20.0
24.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536554024820,False,False,False,False,False,False,0,False,20.0
24.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536554451934,False,False,False,False,False,False,0,False,20.0
22.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536555231112,False,False,False,False,False,False,0,False,20.0
22.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536555356691,False,False,False,False,False,False,0,False,20.0
22.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536556261501,False,False,False,False,False,False,0,False,20.0
21.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536556437972,False,False,False,False,False,False,0,False,20.0
27.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536557167220,False,False,False,False,False,False,0,False,24.5
27.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536557644036,False,False,False,False,False,False,0,False,25.0
27.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536558072084,False,False,False,False,False,False,0,False,25.0
27.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536558850688,False,False,False,False,False,False,0,False,25.0
27.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536558976695,False,False,False,False,False,False,0,False,25.5
27.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536559884298,False,False,False,False,False,False,0,False,25.5
27.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536560058076,False,False,False,False,False,False,0,False,25.5
25.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536589629938,False,False,False,False,False,False,0,False,18.0
24.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536590120140,False,False,False,False,False,False,0,False,17.5
23.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536590534936,False,False,False,False,False,False,0,False,17.0
23.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536591326643,False,False,False,False,False,False,0,False,17.0
23.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536591443648,False,False,False,False,False,False,0,False,17.0
23.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536592348677,False,False,False,False,False,False,0,False,16.5
21.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536592532899,False,False,False,False,False,False,0,False,16.5
20.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536593117018,False,False,False,False,False,False,0,False,16.5
20.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536593253614,False,False,False,False,False,False,0,False,16.5
19.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536594161040,False,False,False,False,False,False,0,False,17.5
19.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536594324138,False,False,False,False,False,False,0,False,18.0
25.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536595066137,False,False,False,False,False,False,0,False,18.5
25.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536595532134,False,False,False,False,False,False,0,False,19.0
25.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536595971497,False,False,False,False,False,False,0,False,20.0
25.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536596740901,False,False,False,False,False,False,0,False,22.5
25.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536596881230,False,False,False,False,False,False,0,False,23.0
25.8,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536597790572,False,False,False,False,False,False,0,False,23.5
25.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536597947856,False,False,False,False,False,False,0,False,24.0
26.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536598696705,False,False,False,False,False,False,0,False,23.0
26.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536599154948,False,False,False,False,False,False,0,False,22.0
25.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536599604645,False,False,False,False,False,False,0,False,22.0
25.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536600362811,False,False,False,False,False,False,0,False,22.0
25.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536600509560,False,False,False,False,False,False,0,False,22.5
26.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536601416630,False,False,False,False,False,False,0,False,22.5
26.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536601569492,False,False,False,False,False,False,0,False,22.5
27.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536602326994,False,False,False,False,False,False,0,False,22.5
27.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536602778659,False,False,False,False,False,False,0,False,22.5
28.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536603237755,False,False,False,False,False,False,0,False,24.0
29.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536603986107,False,False,False,False,False,False,0,False,27.0
29.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536604143788,False,False,False,False,False,False,0,False,27.5
30.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536605048590,False,False,False,False,False,False,0,False,29.5
30.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536605192748,False,False,False,False,False,False,0,False,29.0
31.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536605953715,False,False,False,False,False,False,0,False,29.0
31.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536606401118,False,False,False,False,False,False,0,False,28.5
31.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536606861066,False,False,False,False,False,False,0,False,28.5
32.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536607609173,False,False,False,False,False,False,0,False,27.5
32.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536607767039,False,False,False,False,False,False,0,False,27.5
33.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536608674053,False,False,False,False,False,False,0,False,27.0
33.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536608816261,False,False,False,False,False,False,0,False,27.0
34.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536609582936,False,False,False,False,False,False,0,False,27.5
34.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536610024359,False,False,False,False,False,False,0,False,27.5
34.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536610487948,False,False,False,False,False,False,0,False,28.0
35.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536611236954,False,False,False,False,False,False,0,False,27.5
35.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536611393244,False,False,False,False,False,False,0,False,27.5
35.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536612300461,False,False,False,False,False,False,0,False,28.0
35.8,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536612446238,False,False,False,False,False,False,0,False,28.0
36.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536613206886,False,False,False,False,False,False,0,False,28.0
36.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536613652815,False,False,False,False,False,False,0,False,28.5
36.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536614111683,False,False,False,False,False,False,0,False,28.5
35.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536614860987,False,False,False,False,False,False,0,False,28.5
34.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536615017976,False,False,False,False,False,False,0,False,28.5
37.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536615925370,False,False,False,False,False,False,0,False,29.0
37.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536616069994,False,False,False,False,False,False,0,False,28.5
37.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536616831680,False,False,False,False,False,False,0,False,28.5
37.8,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536617276948,False,False,False,False,False,False,0,False,28.5
38.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536617737031,False,False,False,False,False,False,0,False,28.5
38.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536618484119,False,False,False,False,False,False,0,False,28.5
38.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536619544983,False,False,False,False,False,False,0,False,29.0
38.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536619690358,False,False,False,False,False,False,0,False,29.0
38.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536620450437,False,False,False,False,False,False,0,False,29.5
38.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536620898757,False,False,False,False,False,False,0,False,30.0
37.8,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536621356277,False,False,False,False,False,False,0,False,29.5
36.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536622109201,False,False,False,False,False,False,0,False,29.5
36.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536622262968,False,False,False,False,False,False,0,False,29.5
35.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536623168985,False,False,False,False,False,False,0,False,30.0
35.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536623317901,False,False,False,False,False,False,0,False,30.0
22.2,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-217,22.2,False,-215,1536624073917,False,False,True,False,False,True,0,False,29.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-90,22.2,False,-94,1536624527035,False,False,True,False,False,True,0,False,27.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-86,22.2,False,-90,1536624979231,False,False,True,False,False,True,0,False,26.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-87,22.2,False,-95,1536625733658,False,False,True,False,False,True,0,False,27.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-83,22.2,False,-82,1536625891701,False,False,True,False,False,True,0,False,27.5
28.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536626799225,False,False,False,False,False,False,0,False,27.0
28.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536626944123,False,False,False,False,False,False,0,False,27.0
28.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536627707740,False,False,False,False,False,False,0,False,27.0
28.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536628153489,False,False,False,False,False,False,0,False,27.0
28.8,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536628613470,False,False,False,False,False,False,0,False,27.0
28.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536629360399,False,False,False,False,False,False,0,False,27.0
28.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536629519678,False,False,False,False,False,False,0,False,27.0
30.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536630426838,False,False,False,False,False,False,0,False,28.0
30.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536630568733,False,False,False,False,False,False,0,False,28.0
28.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536631333508,False,False,False,False,False,False,0,False,28.0
28.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536631776175,False,False,False,False,False,False,0,False,28.0
28.5,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536632239219,False,False,False,False,False,False,0,False,27.5
28.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536632986144,False,False,False,False,False,False,0,False,27.5
28.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536633146583,False,False,False,False,False,False,0,False,27.5
28.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536634052880,False,False,False,False,False,False,0,False,27.5
28.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536634193134,False,False,False,False,False,False,0,False,27.5
28.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536634959201,False,False,False,False,False,False,0,False,27.5
28.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536635400754,False,False,False,False,False,False,0,False,27.5
25.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536683514046,False,False,False,False,False,False,0,False,23.5
22.1,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-59,22.2,False,-84,1536683747165,False,False,True,False,False,True,0,False,21.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-55,22.2,False,-14,1536684652101,False,False,True,False,False,True,0,False,21.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-67,22.2,False,-17,1536684720760,False,False,True,False,False,True,0,False,21.0
21.9,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-122,22.2,False,-122,1536685558451,False,False,True,False,False,True,0,False,20.0
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-69,22.2,False,-17,1536685926960,False,False,True,False,False,True,0,False,20.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-56,22.2,False,-47,1536686463274,False,False,True,False,False,True,0,False,20.5
22.2,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-160,22.2,False,-161,1536687133247,False,False,True,False,False,True,0,False,20.0
22.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536687368434,False,False,False,False,False,False,0,False,20.5
21.8,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-193,22.8,False,-193,1536688273577,False,False,True,False,False,True,0,False,22.5
22.7,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-190,22.8,False,-188,1536688339921,False,False,True,False,False,True,0,False,23.5
23.1,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-104,22.8,False,-111,1536689178781,False,False,True,False,False,True,0,False,24.0
23.0,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-162,22.8,False,-176,1536689546332,False,False,True,False,False,True,0,False,23.5
23.0,0,3,False,False,False,False,15.0,False,False,28.0,22.8,False,,-174,22.8,False,-173,1536690083906,False,False,True,False,False,True,0,False,23.5
23.0,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-117,22.8,False,-106,1536690756279,False,False,True,False,False,True,0,False,22.5
23.5,0,3,False,False,False,False,15.0,False,False,28.0,22.8,False,,-197,22.8,False,-201,1536690994048,False,False,True,False,False,True,0,False,22.5
23.1,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-165,22.8,False,-166,1536691912859,False,False,True,False,False,True,0,False,24.0
23.1,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-150,22.8,False,-154,1536691962729,False,False,True,False,False,True,0,False,24.0
22.3,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-121,22.2,False,-115,1536692817586,False,False,True,False,False,True,0,False,24.5
24.3,0,3,False,False,False,False,15.0,False,False,28.0,22.2,False,,-246,22.2,False,-236,1536693169367,False,False,False,False,False,True,0,False,26.0
22.1,0,3,False,False,False,False,15.0,False,False,28.0,22.2,False,,-207,22.2,False,-217,1536693722168,False,False,True,False,False,True,0,False,26.5
