managed_charging_user_canceled,charge_port_latch,battery_range,managed_charging_active,charge_current_request_max,charger_voltage,charge_limit_soc_max,charge_miles_added_rated,charge_to_max_range,charge_limit_soc_std,scheduled_charging_start_time,charge_enable_request,charging_state,charger_phases,timestamp,not_enough_power_to_heat,ideal_battery_range,managed_charging_start_time,charge_energy_added,charge_rate,fast_charger_type,usable_battery_level,scheduled_charging_pending,charge_current_request,time_to_full_charge,charge_miles_added_ideal,battery_heater_on,charger_pilot_current,charger_power,conn_charge_cable,trip_charging,fast_charger_brand,charger_actual_current,charge_port_door_open,max_range_charge_counter,battery_level,user_charge_enable_request,charge_limit_soc_min,charge_limit_soc,fast_charger_present,est_battery_range
False,Engaged,230.51,False,30,205,100,91.0,False,90,,True,Charging,1,1536355358644,,230.51,,21.3,23.6,<invalid>,74,False,30,2.08,91.0,False,30,6,SAE,False,<invalid>,30,True,0,74,,50,90,False,0.0
False,Engaged,235.64,False,30,204,100,96.5,False,90,,True,Charging,1,1536356263219,,235.64,,22.6,23.6,<invalid>,76,False,30,1.83,96.5,False,30,6,SAE,False,<invalid>,30,True,0,76,,50,90,False,0.0
False,Engaged,238.21,False,30,206,100,98.5,False,90,,True,Charging,1,1536356634302,,238.21,,23.1,23.6,<invalid>,77,False,30,1.75,98.5,False,30,6,SAE,False,<invalid>,30,True,0,77,,50,90,False,0.0
False,Engaged,242.05,False,30,206,100,102.5,False,90,,True,Charging,1,1536357167792,,242.05,,24.0,23.6,<invalid>,78,False,30,1.58,102.5,False,30,6,SAE,False,<invalid>,30,True,0,78,,50,90,False,0.0
False,Engaged,242.05,False,30,205,100,103.0,False,90,,True,Charging,1,1536357218964,,242.05,,24.1,23.6,<invalid>,78,False,30,1.58,103.0,False,30,6,SAE,False,<invalid>,30,True,0,78,,50,90,False,0.0
False,Engaged,242.05,False,30,205,100,103.0,False,90,,True,Charging,1,1536357242159,,242.05,,24.1,23.6,<invalid>,78,False,30,1.58,103.0,False,30,6,SAE,False,<invalid>,30,True,0,78,,50,90,False,0.0
False,Engaged,248.03,False,30,208,100,108.5,False,90,,True,Charging,1,1536358072652,,248.03,,25.4,23.6,<invalid>,80,False,30,1.33,108.5,False,30,6,SAE,False,<invalid>,30,True,0,80,,50,90,False,0.0
False,Engaged,250.17,False,30,207,100,111.0,False,90,,True,Charging,1,1536358450224,,250.17,,26.0,23.6,<invalid>,81,False,30,1.25,111.0,False,30,6,SAE,False,<invalid>,30,True,0,81,,50,90,False,0.0
False,Engaged,253.59,False,30,208,100,114.0,False,90,,True,Charging,1,1536358978928,,253.59,,26.7,23.6,<invalid>,82,False,30,1.08,114.0,False,30,6,SAE,False,<invalid>,30,True,0,82,,50,90,False,0.0
False,Engaged,258.29,False,30,207,100,119.0,False,90,,True,Charging,1,1536359657954,,258.29,,27.8,23.6,<invalid>,83,False,30,0.92,119.0,False,30,6,SAE,False,<invalid>,30,True,0,83,,50,90,False,0.0
False,Engaged,259.57,False,30,208,100,120.0,False,90,,True,Charging,1,1536359887818,,259.57,,28.1,23.6,<invalid>,84,False,30,0.83,120.0,False,30,6,SAE,False,<invalid>,30,True,0,84,,50,90,False,0.0
False,Engaged,260.0,False,48,2,100,124.5,False,90,,True,Disconnected,,1536360817252,,260.0,,29.1,0.0,<invalid>,84,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,84,,50,90,False,0.0
False,Engaged,259.57,False,48,2,100,124.5,False,90,,True,Disconnected,,1536360863512,,259.57,,29.1,0.0,<invalid>,84,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,84,,50,90,False,0.0
False,Engaged,251.03,False,48,2,100,124.5,False,90,,True,Disconnected,,1536361724588,,251.03,,29.1,0.0,<invalid>,81,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,81,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536362070037,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536362629688,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536363277875,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.03,False,48,2,100,124.5,False,90,,False,Disconnected,,1536363538049,,248.03,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.89,False,48,2,100,124.5,False,90,,False,Disconnected,,1536364444160,,248.89,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536364484709,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536365349895,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536365691522,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536366257394,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,247.61,False,48,2,100,124.5,False,90,,False,Disconnected,,1536366897304,,247.61,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,248.46,False,48,2,100,124.5,False,90,,False,Disconnected,,1536367162412,,248.46,,29.1,0.0,<invalid>,80,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,90,False,0.0
False,Engaged,244.19,False,48,2,100,124.5,False,90,,False,Disconnected,,1536368067421,,244.19,,29.1,0.0,<invalid>,79,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,79,,50,90,False,0.0
False,Engaged,244.19,False,48,2,100,124.5,False,90,,False,Disconnected,,1536368103798,,244.19,,29.1,0.0,<invalid>,79,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,79,,50,90,False,0.0
False,Engaged,242.48,False,48,2,100,124.5,False,90,,True,Disconnected,,1536368971970,,242.48,,29.1,0.0,<invalid>,78,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,78,,50,90,False,0.0
False,Engaged,242.48,False,48,2,100,124.5,False,90,,True,Disconnected,,1536369310007,,242.48,,29.1,0.0,<invalid>,78,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,78,,50,90,False,0.0
False,Engaged,242.48,False,48,2,100,124.5,False,90,,True,Disconnected,,1536369877438,,242.48,,29.1,0.0,<invalid>,78,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,78,,50,90,False,0.0
False,Engaged,238.63,False,48,2,100,124.5,False,90,,True,Disconnected,,1536371685343,,238.63,,29.1,0.0,<invalid>,77,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,77,,50,90,False,0.0
False,Engaged,238.63,False,48,2,100,124.5,False,90,,True,Disconnected,,1536371718908,,238.63,,29.1,0.0,<invalid>,77,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,77,,50,90,False,0.0
False,Engaged,215.56,False,48,2,100,124.5,False,90,,True,Disconnected,,1536372590054,,215.56,,29.1,0.0,<invalid>,70,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,70,,50,90,False,0.0
False,Engaged,214.7,False,48,2,100,124.5,False,90,,True,Disconnected,,1536372926132,,214.7,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,214.7,False,48,2,100,124.5,False,90,,True,Disconnected,,1536373495395,,214.7,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,220.68,False,48,2,100,124.5,False,90,,True,Disconnected,,1536374139226,,220.68,,29.1,0.0,<invalid>,72,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,72,,50,90,False,0.0
False,Engaged,220.68,False,48,2,100,124.5,False,90,,True,Disconnected,,1536374401550,,220.68,,29.1,0.0,<invalid>,72,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,72,,50,90,False,0.0
False,Engaged,219.83,False,48,2,100,124.5,False,90,,False,Disconnected,,1536375308111,,219.83,,29.1,0.0,<invalid>,71,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,71,,50,90,False,0.0
False,Engaged,219.83,False,48,2,100,124.5,False,90,,False,Disconnected,,1536375345122,,219.83,,29.1,0.0,<invalid>,71,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,71,,50,90,False,0.0
False,Engaged,218.97,False,48,2,100,124.5,False,90,,False,Disconnected,,1536376213301,,218.97,,29.1,0.0,<invalid>,71,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,71,,50,90,False,0.0
False,Engaged,217.26,False,48,2,100,124.5,False,90,,False,Disconnected,,1536376551201,,217.26,,29.1,0.0,<invalid>,70,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,70,,50,90,False,0.0
False,Engaged,215.56,False,48,2,100,124.5,False,90,,False,Disconnected,,1536377120538,,215.56,,29.1,0.0,<invalid>,70,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,70,,50,90,False,0.0
False,Engaged,213.42,False,48,2,100,124.5,False,90,,False,Disconnected,,1536377758966,,213.42,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,213.42,False,48,2,100,124.5,False,90,,False,Disconnected,,1536378025162,,213.42,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,213.42,False,48,2,100,124.5,False,90,,False,Disconnected,,1536378930530,,213.42,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,213.42,False,48,2,100,124.5,False,90,,False,Disconnected,,1536378966100,,213.42,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.99,False,48,2,100,124.5,False,90,,False,Disconnected,,1536379835524,,212.99,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.99,False,48,2,100,124.5,False,90,,False,Disconnected,,1536380173303,,212.99,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.99,False,48,2,100,124.5,False,90,,False,Disconnected,,1536380741940,,212.99,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.99,False,48,2,100,124.5,False,90,,False,Disconnected,,1536381381597,,212.99,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.99,False,48,2,100,124.5,False,90,,False,Disconnected,,1536381647930,,212.99,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.56,False,48,2,100,124.5,False,90,,False,Disconnected,,1536382552878,,212.56,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.56,False,48,2,100,124.5,False,90,,False,Disconnected,,1536382588484,,212.56,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.56,False,48,2,100,124.5,False,90,,False,Disconnected,,1536383457732,,212.56,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.56,False,48,2,100,124.5,False,90,,False,Disconnected,,1536383795251,,212.56,,29.1,0.0,<invalid>,69,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,69,,50,90,False,0.0
False,Engaged,212.14,False,48,2,100,124.5,False,90,,False,Disconnected,,1536384363746,,212.14,,29.1,0.0,<invalid>,68,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,90,False,0.0
False,Engaged,211.71,False,48,2,100,124.5,False,90,,False,Disconnected,,1536385001739,,211.71,,29.1,0.0,<invalid>,68,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,90,False,0.0
False,Engaged,211.71,False,48,2,100,124.5,False,90,,False,Disconnected,,1536385268837,,211.71,,29.1,0.0,<invalid>,68,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,90,False,0.0
False,Engaged,210.85,False,48,2,100,124.5,False,90,,False,Disconnected,,1536437540108,,210.85,,29.1,0.0,<invalid>,68,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,90,False,0.0
False,Engaged,210.43,False,48,2,100,124.5,False,90,,True,Disconnected,,1536437913715,,210.43,,29.1,0.0,<invalid>,68,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,90,False,0.0
False,Engaged,210.0,False,48,2,100,124.5,False,90,,True,Disconnected,,1536438446127,,210.0,,29.1,0.0,<invalid>,68,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,90,False,0.0
False,Engaged,205.3,False,48,2,100,124.5,False,90,,True,Disconnected,,1536439122205,,205.3,,29.1,0.0,<invalid>,66,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,66,,50,90,False,0.0
False,Engaged,204.87,False,48,2,100,124.5,False,90,,True,Disconnected,,1536439354031,,204.87,,29.1,0.0,<invalid>,66,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,66,,50,90,False,0.0
False,Engaged,114.7,False,48,2,100,124.5,False,90,,True,Disconnected,,1536446750354,,114.7,,29.1,0.0,<invalid>,37,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,37,,50,90,False,0.0
False,Engaged,103.16,False,48,2,100,124.5,False,90,,True,Disconnected,,1536447655147,,103.16,,29.1,0.0,<invalid>,33,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,33,,50,90,False,0.0
False,Engaged,102.74,False,48,2,100,124.5,False,90,,True,Disconnected,,1536447701099,,102.74,,29.1,0.0,<invalid>,33,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,33,,50,90,False,0.0
False,Engaged,98.89,False,48,2,100,124.5,False,90,,True,Disconnected,,1536450110376,,98.89,,29.1,0.0,<invalid>,32,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,32,,50,90,False,0.0
False,Engaged,95.9,False,48,2,100,124.5,False,90,,True,Disconnected,,1536450363051,,95.9,,29.1,0.0,<invalid>,31,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,31,,50,90,False,0.0
False,Engaged,83.93,False,48,2,100,124.5,False,90,,True,Disconnected,,1536451268068,,83.93,,29.1,0.0,<invalid>,27,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,27,,50,90,False,0.0
False,Engaged,83.5,False,48,2,100,124.5,False,90,,True,Disconnected,,1536451317057,,83.5,,29.1,0.0,<invalid>,27,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,27,,50,90,False,0.0
False,Engaged,77.09,False,48,2,100,124.5,False,90,,True,Disconnected,,1536452172998,,77.09,,29.1,0.0,<invalid>,25,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,25,,50,90,False,0.0
False,Engaged,77.09,False,48,2,100,124.5,False,90,,True,Disconnected,,1536452523845,,77.09,,29.1,0.0,<invalid>,25,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,25,,50,90,False,0.0
False,Engaged,74.96,False,48,2,100,124.5,False,90,,False,Disconnected,,1536453077997,,74.96,,29.1,0.0,<invalid>,24,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,90,False,0.0
False,Engaged,74.96,False,48,2,100,124.5,False,90,,False,Disconnected,,1536453731022,,74.96,,29.1,0.0,<invalid>,24,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,90,False,0.0
False,Engaged,74.96,False,48,2,100,124.5,False,90,,False,Disconnected,,1536453985617,,74.96,,29.1,0.0,<invalid>,24,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,90,False,0.0
False,Engaged,74.1,False,48,2,100,124.5,False,90,,False,Disconnected,,1536454890763,,74.1,,29.1,0.0,<invalid>,24,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,90,False,0.0
False,Engaged,74.1,False,48,2,100,124.5,False,90,,False,Disconnected,,1536454937756,,74.1,,29.1,0.0,<invalid>,24,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,90,False,0.0
False,Engaged,72.82,False,48,2,100,124.5,False,90,,False,Disconnected,,1536455796777,,72.82,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.82,False,48,2,100,124.5,False,90,,False,Disconnected,,1536456145230,,72.82,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.82,False,48,2,100,124.5,False,90,,False,Disconnected,,1536456703738,,72.82,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.82,False,48,2,100,124.5,False,90,,False,Disconnected,,1536457352237,,72.82,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536457609408,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536458516097,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536458559157,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536459420879,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536459765122,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536460325951,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536464578901,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536464834462,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,72.39,False,48,2,100,124.5,False,90,,False,Disconnected,,1536467545317,,72.39,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,71.54,False,48,2,100,124.5,False,90,,False,Disconnected,,1536468192225,,71.54,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,71.11,False,48,2,100,124.5,False,90,,False,Disconnected,,1536468450836,,71.11,,29.1,0.0,<invalid>,23,False,48,0.0,124.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,90,False,0.0
False,Engaged,71.11,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536469355908,,71.11,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,71.11,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536469399688,,71.11,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,70.68,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536470262342,,70.68,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,70.68,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536470606270,,70.68,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,70.68,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536471168517,,70.68,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,70.26,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536471815106,,70.26,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,70.26,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536472074527,,70.26,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,70.26,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536472980986,,70.26,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,70.26,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536473021793,,70.26,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,69.83,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536473885878,,69.83,,0.0,0.0,MCSingleWireCAN,23,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,69.4,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536474230006,,69.4,,0.0,0.0,MCSingleWireCAN,22,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,22,,50,70,False,0.0
False,Engaged,69.4,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536474790565,,69.4,,0.0,0.0,MCSingleWireCAN,22,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,23,,50,70,False,0.0
False,Engaged,69.4,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536475436434,,69.4,,0.0,0.0,MCSingleWireCAN,22,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,22,,50,70,False,0.0
False,Engaged,69.4,False,24,2,100,0.0,False,90,1536478200,False,Stopped,,1536475695249,,69.4,,0.0,0.0,MCSingleWireCAN,22,True,24,0.0,0.0,False,24,0,SAE,False,<invalid>,0,True,0,22,,50,70,False,0.0
False,Engaged,70.68,False,24,243,100,0.0,False,90,1536564600,True,Charging,1,1536478403877,,70.68,,0.0,21.7,MCSingleWireCAN,23,False,24,6.42,0.0,False,24,6,SAE,False,<invalid>,24,True,0,23,,50,70,False,0.0
False,Engaged,74.96,False,24,243,100,4.0,False,90,1536564600,True,Charging,1,1536479046433,,74.96,,0.9,22.5,MCSingleWireCAN,24,False,24,6.25,4.0,False,24,6,SAE,False,<invalid>,24,True,0,24,,50,70,False,0.0
False,Engaged,76.24,False,24,243,100,5.5,False,90,1536564600,True,Charging,1,1536479309092,,76.24,,1.3,22.6,MCSingleWireCAN,25,False,24,6.17,5.5,False,24,6,SAE,False,<invalid>,24,True,0,25,,50,70,False,0.0
False,Engaged,82.22,False,24,243,100,11.0,False,90,1536564600,True,Charging,1,1536480213509,,82.22,,2.6,22.7,MCSingleWireCAN,27,False,24,5.92,11.0,False,24,6,SAE,False,<invalid>,24,True,0,27,,50,70,False,0.0
False,Engaged,82.22,False,24,242,100,11.0,False,90,1536564600,True,Charging,1,1536480252831,,82.22,,2.6,22.7,MCSingleWireCAN,27,False,24,5.92,11.0,False,24,6,SAE,False,<invalid>,24,True,0,27,,50,70,False,0.0
False,Engaged,87.78,False,24,244,100,16.5,False,90,1536564600,True,Charging,1,1536481118232,,87.78,,3.9,22.7,MCSingleWireCAN,28,False,24,5.67,16.5,False,24,6,SAE,False,<invalid>,24,True,0,28,,50,70,False,0.0
False,Engaged,90.34,False,24,244,100,19.0,False,90,1536564600,True,Charging,1,1536481553853,,90.34,,4.5,22.7,MCSingleWireCAN,29,False,24,5.58,19.0,False,24,6,SAE,False,<invalid>,24,True,0,29,,50,70,False,0.0
False,Engaged,93.33,False,24,243,100,22.0,False,90,1536564600,True,Charging,1,1536482022953,,93.33,,5.2,22.7,MCSingleWireCAN,30,False,24,5.42,22.0,False,24,6,SAE,False,<invalid>,24,True,0,30,,50,70,False,0.0
False,Engaged,97.61,False,24,243,100,26.5,False,90,1536564600,True,Charging,1,1536482759468,,97.61,,6.2,22.8,MCSingleWireCAN,31,False,24,5.25,26.5,False,24,6,SAE,False,<invalid>,24,True,0,31,,50,70,False,0.0
False,Engaged,98.89,False,24,244,100,28.0,False,90,1536564600,True,Charging,1,1536482928598,,98.89,,6.5,22.8,MCSingleWireCAN,32,False,24,5.17,28.0,False,24,6,SAE,False,<invalid>,24,True,0,32,,50,70,False,0.0
